Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value,Shipment_ID,Supplier_ID,Origin_Warehouse_ID,Destination_City,Shipping_Mode,Shipping_Date,Expected_Delivery_Date,Actual_Delivery_Date,Shipment_Status,Delay_Days,Freight_Cost,Product_Name,Category,Unit_Weight_Kg,Supplier_ID_product,Supplier_Name,Country,City,Lead_Time_Days,Supplier_Rating,Unit_Cost_Index,Warehouse_Name,City_warehouse,State,Capacity_Units,Order_Lead_Time_Days,Shipping_Duration_Days,On_Time_Delivery
ORD000955,2025-06-20,CUST01859,PROD0175,WH05,19,Critical,In Transit,2436.37,46291.03,SHIP000955,SUP001,WH05,Mumbai,Sea,2025-06-20,2025-07-17,2025-07-19,Delivered Late,2,283.22,Product_0175,Industrial,3.94,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_05,Mumbai,Maharashtra,76373,29,29,No
ORD000956,2025-08-01,CUST01208,PROD0183,WH03,49,Standard,In Transit,2278.65,111653.85,SHIP000956,SUP008,WH03,Mumbai,Air,2025-08-01,2025-08-30,2025-09-06,Delivered Late,7,730.3,Product_0183,Industrial,8.13,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_03,Chennai,Tamil Nadu,83230,36,36,No
ORD000957,2026-06-14,CUST02355,PROD0154,WH04,74,Express,Delivered,1391.33,102958.42,SHIP000957,SUP020,WH04,Vijayawada,Road,2026-06-14,2026-07-22,2026-07-27,Delivered Late,5,227.47,Product_0154,Electronics,10.01,SUP020,Supplier_020,USA,Mumbai,30,3.9,0.94,Warehouse_04,Bengaluru,Karnataka,94055,43,43,No
ORD000958,2026-05-17,CUST00925,PROD0013,WH03,214,Critical,Delivered,2140.82,458135.48,SHIP000958,SUP014,WH03,Vijayawada,Road,2026-05-17,2026-06-13,2026-06-20,Delivered Late,7,398.84,Product_0013,Consumer Goods,21.26,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_03,Chennai,Tamil Nadu,83230,34,34,No
ORD000959,2026-07-26,CUST00981,PROD0135,WH07,53,Critical,Delivered,154.91,8210.23,SHIP000959,SUP007,WH07,Delhi,Road,2026-07-28,2026-09-02,2026-09-03,In Transit,1,301.84,Product_0135,Home Appliances,16.18,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_07,Delhi,Delhi,88836,39,37,No
ORD000960,2026-08-23,CUST02946,PROD0162,WH06,190,Standard,Delivered,2254.38,428332.2,SHIP000960,SUP013,WH06,Bengaluru,Road,2026-08-26,2026-09-21,2026-09-21,In Transit,0,281.17,Product_0162,Automotive,13.96,SUP013,Supplier_013,Vietnam,Bengaluru,20,4.8,0.75,Warehouse_06,Pune,Maharashtra,51480,29,26,Yes
ORD000961,2025-01-27,CUST01286,PROD0022,WH02,129,Critical,Backordered,1545.39,199355.31,SHIP000961,SUP040,WH02,Pune,Rail,2025-01-27,2025-02-04,2025-02-04,Delivered On Time,0,286.72,Product_0022,Automotive,9.02,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_02,Vijayawada,Andhra Pradesh,96218,8,8,Yes
ORD000962,2025-03-09,CUST02975,PROD0084,WH11,144,Standard,Backordered,41.93,6037.92,SHIP000962,SUP011,WH11,Delhi,Road,2025-03-12,2025-04-05,2025-04-15,Delivered Late,10,309.97,Product_0084,Automotive,9.17,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,37,34,No
ORD000963,2026-02-12,CUST01334,PROD0107,WH08,248,Critical,Delivered,370.33,91841.84,SHIP000963,SUP031,WH08,Bengaluru,Road,2026-02-15,2026-02-27,2026-02-27,Delivered On Time,0,320.67,Product_0107,Consumer Goods,17.86,SUP031,Supplier_031,USA,Pune,3,3.7,1.12,Warehouse_08,Kolkata,West Bengal,92258,15,12,Yes
ORD000964,2026-07-06,CUST00344,PROD0023,WH05,180,Standard,In Transit,1593.21,286777.8,SHIP000964,SUP014,WH05,Mumbai,Rail,2026-07-07,2026-07-30,2026-07-30,Delivered On Time,0,182.26,Product_0023,Industrial,2.93,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_05,Mumbai,Maharashtra,76373,24,23,Yes
ORD000965,2025-04-19,CUST00657,PROD0176,WH06,7,Standard,In Transit,2465.73,17260.11,SHIP000965,SUP014,WH06,Vijayawada,Road,2025-04-20,2025-05-11,2025-05-13,Delivered Late,2,184.67,Product_0176,Consumer Goods,12.08,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_06,Pune,Maharashtra,51480,24,23,No
ORD000966,2025-03-15,CUST01797,PROD0014,WH08,291,Express,Delivered,1763.59,513204.69,SHIP000966,SUP026,WH08,Mumbai,Sea,2025-03-18,2025-03-30,2025-04-09,Delivered Late,10,605.74,Product_0014,Automotive,6.26,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_08,Kolkata,West Bengal,92258,25,22,No
ORD000967,2026-08-01,CUST01850,PROD0094,WH11,206,Standard,Delivered,831.73,171336.38,SHIP000967,SUP013,WH11,Mumbai,Rail,2026-08-01,2026-08-27,2026-09-06,In Transit,10,319.35,Product_0094,Consumer Goods,6.99,SUP013,Supplier_013,Vietnam,Bengaluru,20,4.8,0.75,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,36,36,No
ORD000968,2025-09-19,CUST00261,PROD0087,WH11,68,Standard,Backordered,808.49,54977.32,SHIP000968,SUP038,WH11,Chennai,Air,2025-09-21,2025-10-07,2025-10-10,Delivered Late,3,1375.67,Product_0087,Home Appliances,1.08,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,21,19,No
ORD000969,2026-01-03,CUST01386,PROD0111,WH12,143,Standard,Delivered,224.01,32033.43,SHIP000969,SUP040,WH12,Mumbai,Air,2026-01-04,2026-01-17,2026-01-18,Delivered Late,1,1408.48,Product_0111,Automotive,2.77,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_12,Coimbatore,Tamil Nadu,84929,15,14,No
ORD000970,2025-08-25,CUST00169,PROD0052,WH07,108,Standard,Delivered,807.65,87226.2,SHIP000970,SUP033,WH07,Bengaluru,Rail,2025-08-25,2025-09-06,2025-09-16,Delivered Late,10,366.62,Product_0052,Automotive,23.74,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_07,Delhi,Delhi,88836,22,22,No
ORD000971,2026-01-01,CUST00660,PROD0083,WH11,185,Express,Delivered,982.17,181701.45,SHIP000971,SUP020,WH11,Chennai,Rail,2026-01-04,2026-02-05,2026-02-05,Delivered On Time,0,384.49,Product_0083,Consumer Goods,5.24,SUP020,Supplier_020,USA,Mumbai,30,3.9,0.94,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,35,32,Yes
ORD000972,2025-10-13,CUST00200,PROD0167,WH03,240,Critical,In Transit,1147.31,275354.4,SHIP000972,SUP030,WH03,Vijayawada,Air,2025-10-13,2025-11-18,2025-11-19,Delivered Late,1,744.02,Product_0167,Industrial,8.16,SUP030,Supplier_030,Germany,Mumbai,26,3.3,0.77,Warehouse_03,Chennai,Tamil Nadu,83230,37,37,No
ORD000973,2026-01-13,CUST01409,PROD0041,WH02,151,Standard,Delivered,2354.54,355535.54,SHIP000973,SUP007,WH02,Bengaluru,Road,2026-01-15,2026-02-19,2026-02-22,Delivered Late,3,342.17,Product_0041,Electronics,8.83,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_02,Vijayawada,Andhra Pradesh,96218,40,38,No
ORD000974,2026-01-11,CUST00582,PROD0164,WH03,211,Express,Backordered,713.19,150483.09,SHIP000974,SUP023,WH03,Hyderabad,Road,2026-01-14,2026-02-03,2026-02-03,Delivered On Time,0,360.59,Product_0164,Consumer Goods,7.07,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_03,Chennai,Tamil Nadu,83230,23,20,Yes
ORD000975,2025-03-17,CUST00566,PROD0006,WH08,78,Standard,Delivered,630.61,49187.58,SHIP000975,SUP014,WH08,Vijayawada,Sea,2025-03-19,2025-04-06,2025-04-06,Delivered On Time,0,643.81,Product_0006,Industrial,21.63,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_08,Kolkata,West Bengal,92258,20,18,Yes
ORD000976,2025-01-09,CUST02443,PROD0151,WH04,228,Express,Delivered,1326.34,302405.52,SHIP000976,SUP021,WH04,Delhi,Road,2025-01-09,2025-02-09,2025-02-09,Delivered On Time,0,157.7,Product_0151,Home Appliances,10.32,SUP021,Supplier_021,Japan,Bengaluru,30,4.0,1.06,Warehouse_04,Bengaluru,Karnataka,94055,31,31,Yes
ORD000977,2025-07-15,CUST02399,PROD0138,WH08,247,Standard,Cancelled,1628.29,402187.63,SHIP000977,SUP034,WH08,Hyderabad,Road,2025-07-16,2025-08-13,2025-08-13,Delivered On Time,0,426.51,Product_0138,Home Appliances,24.66,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_08,Kolkata,West Bengal,92258,29,28,Yes
ORD000978,2025-10-17,CUST00028,PROD0099,WH04,102,Express,Backordered,241.65,24648.3,SHIP000978,SUP040,WH04,Bengaluru,Sea,2025-10-20,2025-10-29,2025-11-08,Delivered Late,10,366.01,Product_0099,Electronics,9.32,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_04,Bengaluru,Karnataka,94055,22,19,No
ORD000979,2025-03-02,CUST01899,PROD0085,WH07,214,Standard,Delivered,2264.87,484682.18,SHIP000979,SUP010,WH07,Kolkata,Road,2025-03-05,2025-04-04,2025-04-04,Delivered On Time,0,399.14,Product_0085,Automotive,12.64,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_07,Delhi,Delhi,88836,33,30,Yes
ORD000980,2026-01-24,CUST00632,PROD0060,WH06,139,Critical,Delivered,2195.52,305177.28,SHIP000980,SUP005,WH06,Vijayawada,Road,2026-01-26,2026-02-14,2026-02-14,Delivered On Time,0,415.92,Product_0060,Automotive,8.29,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_06,Pune,Maharashtra,51480,21,19,Yes
ORD000981,2026-07-17,CUST02428,PROD0030,WH10,186,Express,In Transit,419.89,78099.54,SHIP000981,SUP025,WH10,Hyderabad,Sea,2026-07-17,2026-08-04,2026-08-05,Delivered Late,1,509.65,Product_0030,Industrial,14.07,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_10,Jaipur,Rajasthan,44160,19,19,No
ORD000982,2026-07-18,CUST01626,PROD0070,WH01,168,Standard,Delivered,1944.39,326657.52,SHIP000982,SUP008,WH01,Hyderabad,Air,2026-07-21,2026-08-23,2026-08-23,Delivered On Time,0,1656.33,Product_0070,Electronics,8.71,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_01,Hyderabad,Telangana,50678,36,33,Yes
ORD000983,2025-01-08,CUST02576,PROD0005,WH11,58,Standard,Delivered,1057.71,61347.18,SHIP000983,SUP037,WH11,Vijayawada,Road,2025-01-08,2025-02-06,2025-02-16,Delivered Late,10,232.7,Product_0005,Consumer Goods,1.5,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,39,39,No
ORD000984,2026-01-04,CUST02037,PROD0079,WH08,119,Standard,Delivered,1270.55,151195.45,SHIP000984,SUP036,WH08,Mumbai,Sea,2026-01-04,2026-01-28,2026-02-04,Delivered Late,7,556.63,Product_0079,Electronics,4.51,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_08,Kolkata,West Bengal,92258,31,31,No
ORD000985,2025-02-14,CUST01311,PROD0185,WH06,88,Standard,Delivered,2375.25,209022.0,SHIP000985,SUP039,WH06,Pune,Road,2025-02-17,2025-03-01,2025-03-08,Delivered Late,7,151.13,Product_0185,Home Appliances,6.44,SUP039,Supplier_039,USA,Berlin,5,4.2,1.34,Warehouse_06,Pune,Maharashtra,51480,22,19,No
ORD000986,2025-12-10,CUST02951,PROD0043,WH02,122,Express,Cancelled,2403.56,293234.32,SHIP000986,SUP015,WH02,Bengaluru,Sea,2025-12-13,2026-01-12,2026-01-17,Delivered Late,5,244.12,Product_0043,Electronics,9.87,SUP015,Supplier_015,USA,Mumbai,23,3.1,1.0,Warehouse_02,Vijayawada,Andhra Pradesh,96218,38,35,No
ORD000987,2026-01-10,CUST01766,PROD0180,WH05,244,Critical,Delivered,2037.28,497096.32,SHIP000987,SUP038,WH05,Bengaluru,Road,2026-01-10,2026-01-24,2026-02-03,Delivered Late,10,135.6,Product_0180,Automotive,3.45,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_05,Mumbai,Maharashtra,76373,24,24,No
ORD000988,2025-01-27,CUST00807,PROD0077,WH12,67,Standard,Delivered,271.26,18174.42,SHIP000988,SUP031,WH12,Kolkata,Road,2025-01-27,2025-02-09,2025-02-14,Delivered Late,5,123.92,Product_0077,Automotive,4.31,SUP031,Supplier_031,USA,Pune,3,3.7,1.12,Warehouse_12,Coimbatore,Tamil Nadu,84929,18,18,No
ORD000989,2025-07-12,CUST02275,PROD0006,WH02,294,Critical,Delivered,630.61,185399.34,SHIP000989,SUP014,WH02,Chennai,Road,2025-07-14,2025-08-05,2025-08-12,Delivered Late,7,173.89,Product_0006,Industrial,21.63,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_02,Vijayawada,Andhra Pradesh,96218,31,29,No
ORD000990,2025-12-23,CUST02075,PROD0002,WH10,130,Express,Cancelled,1848.67,240327.1,SHIP000990,SUP029,WH10,Vijayawada,Road,2025-12-24,2026-01-15,2026-01-15,Delivered On Time,0,109.43,Product_0002,Automotive,11.77,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_10,Jaipur,Rajasthan,44160,23,22,Yes
ORD000991,2025-03-03,CUST01141,PROD0017,WH07,40,Critical,In Transit,1236.67,49466.8,SHIP000991,SUP025,WH07,Bengaluru,Road,2025-03-05,2025-03-25,2025-03-28,Delivered Late,3,228.66,Product_0017,Automotive,23.86,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_07,Delhi,Delhi,88836,25,23,No
ORD000992,2025-03-03,CUST00089,PROD0088,WH11,212,Critical,Backordered,2375.9,503690.8,SHIP000992,SUP006,WH11,Hyderabad,Sea,2025-03-03,2025-03-29,2025-03-29,Delivered On Time,0,166.53,Product_0088,Consumer Goods,20.01,SUP006,Supplier_006,Germany,Delhi,25,4.2,1.29,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,26,26,Yes
ORD000993,2026-02-26,CUST02667,PROD0012,WH10,56,Standard,Delivered,116.21,6507.76,SHIP000993,SUP019,WH10,Vijayawada,Road,2026-02-28,2026-04-09,2026-04-09,Delivered On Time,0,256.95,Product_0012,Automotive,23.62,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_10,Jaipur,Rajasthan,44160,42,40,Yes
ORD000994,2026-07-05,CUST01759,PROD0172,WH06,200,Express,In Transit,893.08,178616.0,SHIP000994,SUP040,WH06,Delhi,Road,2026-07-08,2026-07-23,2026-07-23,Delivered On Time,0,290.97,Product_0172,Consumer Goods,15.3,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_06,Pune,Maharashtra,51480,18,15,Yes
ORD000995,2026-01-15,CUST00122,PROD0182,WH07,291,Critical,In Transit,419.1,121958.1,SHIP000995,SUP001,WH07,Kolkata,Road,2026-01-18,2026-02-06,2026-02-06,Delivered On Time,0,270.06,Product_0182,Automotive,24.75,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_07,Delhi,Delhi,88836,22,19,Yes
ORD000996,2025-10-04,CUST01918,PROD0078,WH06,107,Standard,Delivered,2257.84,241588.88,SHIP000996,SUP036,WH06,Hyderabad,Road,2025-10-06,2025-11-01,2025-11-01,Delivered On Time,0,407.94,Product_0078,Electronics,7.04,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_06,Pune,Maharashtra,51480,28,26,Yes
ORD000997,2026-08-29,CUST00866,PROD0007,WH10,195,Standard,Delivered,899.59,175420.05,SHIP000997,SUP030,WH10,Vijayawada,Sea,2026-08-31,2026-10-07,2026-10-07,In Transit,0,287.87,Product_0007,Home Appliances,20.34,SUP030,Supplier_030,Germany,Mumbai,26,3.3,0.77,Warehouse_10,Jaipur,Rajasthan,44160,39,37,Yes
ORD000998,2026-03-07,CUST00033,PROD0160,WH01,122,Standard,Cancelled,1574.48,192086.56,SHIP000998,SUP001,WH01,Kolkata,Road,2026-03-10,2026-03-31,2026-04-01,Delivered Late,1,299.87,Product_0160,Industrial,16.75,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_01,Hyderabad,Telangana,50678,25,22,No
ORD000999,2025-04-25,CUST00603,PROD0157,WH03,95,Critical,Delivered,1579.06,150010.7,SHIP000999,SUP028,WH03,Hyderabad,Road,2025-04-26,2025-05-11,2025-05-12,Delivered Late,1,275.28,Product_0157,Home Appliances,20.45,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_03,Chennai,Tamil Nadu,83230,17,16,No
ORD001000,2025-05-01,CUST00696,PROD0174,WH10,287,Express,In Transit,208.17,59744.79,SHIP001000,SUP018,WH10,Hyderabad,Sea,2025-05-01,2025-05-29,2025-06-01,Delivered Late,3,553.53,Product_0174,Automotive,14.57,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_10,Jaipur,Rajasthan,44160,31,31,No
ORD001001,2026-06-09,CUST02936,PROD0073,WH02,125,Standard,In Transit,2148.16,268520.0,SHIP001001,SUP004,WH02,Vijayawada,Road,2026-06-09,2026-06-25,2026-06-25,Delivered On Time,0,335.67,Product_0073,Industrial,16.72,SUP004,Supplier_004,Thailand,Tokyo,10,3.1,1.07,Warehouse_02,Vijayawada,Andhra Pradesh,96218,16,16,Yes
ORD001002,2026-02-20,CUST00525,PROD0078,WH01,126,Express,Cancelled,2257.84,284487.84,SHIP001002,SUP036,WH01,Chennai,Road,2026-02-22,2026-03-20,2026-03-22,Delivered Late,2,159.41,Product_0078,Electronics,7.04,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_01,Hyderabad,Telangana,50678,30,28,No
ORD001003,2025-06-12,CUST01048,PROD0181,WH01,36,Standard,Delivered,1716.56,61796.16,SHIP001003,SUP004,WH01,Pune,Road,2025-06-14,2025-07-03,2025-07-04,Delivered Late,1,179.49,Product_0181,Electronics,1.68,SUP004,Supplier_004,Thailand,Tokyo,10,3.1,1.07,Warehouse_01,Hyderabad,Telangana,50678,22,20,No
ORD001004,2025-12-03,CUST01349,PROD0025,WH04,217,Express,Delivered,945.91,205262.47,SHIP001004,SUP038,WH04,Kolkata,Rail,2025-12-06,2025-12-20,2025-12-23,Delivered Late,3,222.66,Product_0025,Electronics,13.06,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_04,Bengaluru,Karnataka,94055,20,17,No
ORD001005,2026-01-14,CUST02082,PROD0053,WH11,3,Critical,Delivered,2114.52,6343.56,SHIP001005,SUP037,WH11,Kolkata,Sea,2026-01-17,2026-02-11,2026-02-11,Delivered On Time,0,675.76,Product_0053,Industrial,3.76,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,28,25,Yes
ORD001006,2025-11-20,CUST00247,PROD0157,WH01,30,Standard,Delivered,1579.06,47371.8,SHIP001006,SUP028,WH01,Pune,Road,2025-11-22,2025-12-08,2025-12-09,Delivered Late,1,345.67,Product_0157,Home Appliances,20.45,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_01,Hyderabad,Telangana,50678,19,17,No
ORD001007,2025-06-22,CUST02097,PROD0082,WH02,255,Standard,Delivered,2240.38,571296.9,SHIP001007,SUP005,WH02,Hyderabad,Road,2025-06-24,2025-07-12,2025-07-12,Delivered On Time,0,435.14,Product_0082,Automotive,11.57,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_02,Vijayawada,Andhra Pradesh,96218,20,18,Yes
ORD001008,2025-03-05,CUST01963,PROD0081,WH01,45,Express,In Transit,810.32,36464.4,SHIP001008,SUP027,WH01,Vijayawada,Rail,2025-03-07,2025-04-09,2025-04-11,Delivered Late,2,139.02,Product_0081,Automotive,3.1,SUP027,Supplier_027,USA,Mumbai,27,3.5,1.05,Warehouse_01,Hyderabad,Telangana,50678,37,35,No
ORD001009,2025-04-11,CUST02960,PROD0134,WH12,177,Standard,Cancelled,1179.62,208792.74,SHIP001009,SUP002,WH12,Mumbai,Road,2025-04-11,2025-05-04,2025-05-09,Delivered Late,5,315.97,Product_0134,Consumer Goods,9.14,SUP002,Supplier_002,USA,Shanghai,18,3.0,0.86,Warehouse_12,Coimbatore,Tamil Nadu,84929,28,28,No
ORD001010,2025-11-18,CUST02228,PROD0076,WH12,222,Express,Delivered,1890.04,419588.88,SHIP001010,SUP027,WH12,Delhi,Road,2025-11-19,2025-12-24,2025-12-27,Delivered Late,3,268.0,Product_0076,Industrial,1.12,SUP027,Supplier_027,USA,Mumbai,27,3.5,1.05,Warehouse_12,Coimbatore,Tamil Nadu,84929,39,38,No
ORD001011,2025-03-07,CUST01394,PROD0166,WH06,113,Express,In Transit,2227.31,251686.03,SHIP001011,SUP032,WH06,Mumbai,Road,2025-03-09,2025-03-29,2025-03-29,Delivered On Time,0,224.98,Product_0166,Consumer Goods,4.76,SUP032,Supplier_032,India,Pune,14,4.5,1.05,Warehouse_06,Pune,Maharashtra,51480,22,20,Yes
ORD001012,2026-07-11,CUST01908,PROD0003,WH11,122,Standard,Delivered,1392.57,169893.54,SHIP001012,SUP008,WH11,Delhi,Road,2026-07-14,2026-08-14,2026-08-19,Delivered Late,5,113.68,Product_0003,Automotive,10.43,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,39,36,No
ORD001013,2026-08-22,CUST02024,PROD0035,WH04,275,Express,Cancelled,2351.47,646654.25,SHIP001013,SUP040,WH04,Pune,Road,2026-08-23,2026-08-29,2026-09-01,In Transit,3,338.29,Product_0035,Automotive,18.9,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_04,Bengaluru,Karnataka,94055,10,9,No
ORD001014,2026-04-03,CUST00738,PROD0183,WH08,232,Standard,Delivered,2278.65,528646.8,SHIP001014,SUP008,WH08,Pune,Road,2026-04-05,2026-05-05,2026-05-05,Delivered On Time,0,352.12,Product_0183,Industrial,8.13,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_08,Kolkata,West Bengal,92258,32,30,Yes
ORD001015,2026-08-02,CUST01969,PROD0047,WH11,249,Critical,Delivered,265.43,66092.07,SHIP001015,SUP039,WH11,Pune,Road,2026-08-04,2026-08-12,2026-08-19,Delivered Late,7,140.4,Product_0047,Automotive,12.9,SUP039,Supplier_039,USA,Berlin,5,4.2,1.34,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,17,15,No
ORD001016,2026-03-29,CUST02638,PROD0161,WH05,103,Standard,Delivered,1467.02,151103.06,SHIP001016,SUP032,WH05,Chennai,Road,2026-04-01,2026-04-24,2026-04-24,Delivered On Time,0,337.64,Product_0161,Home Appliances,23.24,SUP032,Supplier_032,India,Pune,14,4.5,1.05,Warehouse_05,Mumbai,Maharashtra,76373,26,23,Yes
ORD001017,2025-09-16,CUST02544,PROD0093,WH10,176,Express,Delivered,743.63,130878.88,SHIP001017,SUP026,WH10,Vijayawada,Road,2025-09-19,2025-09-28,2025-09-28,Delivered On Time,0,93.33,Product_0093,Industrial,1.62,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_10,Jaipur,Rajasthan,44160,12,9,Yes
ORD001018,2026-03-02,CUST02479,PROD0131,WH05,236,Standard,Delivered,291.33,68753.88,SHIP001018,SUP026,WH05,Delhi,Rail,2026-03-03,2026-03-13,2026-03-16,Delivered Late,3,393.45,Product_0131,Electronics,10.85,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_05,Mumbai,Maharashtra,76373,14,13,No
ORD001019,2025-06-27,CUST01437,PROD0197,WH11,282,Critical,Cancelled,1491.41,420577.62,SHIP001019,SUP029,WH11,Chennai,Air,2025-06-29,2025-07-17,2025-07-17,Delivered On Time,0,1053.61,Product_0197,Electronics,23.46,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,20,18,Yes
ORD001020,2025-10-07,CUST00364,PROD0059,WH11,245,Standard,Delivered,1577.92,386590.4,SHIP001020,SUP010,WH11,Delhi,Road,2025-10-08,2025-11-02,2025-11-12,Delivered Late,10,437.38,Product_0059,Industrial,12.37,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,36,35,No
ORD001021,2025-12-10,CUST02358,PROD0096,WH08,133,Express,In Transit,1884.65,250658.45,SHIP001021,SUP018,WH08,Hyderabad,Road,2025-12-10,2026-01-08,2026-01-08,Delivered On Time,0,285.32,Product_0096,Industrial,18.73,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_08,Kolkata,West Bengal,92258,29,29,Yes
ORD001022,2025-01-17,CUST00982,PROD0018,WH11,159,Standard,Delivered,1191.58,189461.22,SHIP001022,SUP018,WH11,Kolkata,Road,2025-01-17,2025-02-18,2025-02-28,Delivered Late,10,267.46,Product_0018,Industrial,15.19,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,42,42,No
ORD001023,2025-10-23,CUST01303,PROD0126,WH10,280,Standard,Delivered,222.5,62300.0,SHIP001023,SUP009,WH10,Delhi,Road,2025-10-23,2025-11-04,2025-11-04,Delivered On Time,0,443.06,Product_0126,Automotive,12.51,SUP009,Supplier_009,China,Delhi,10,3.5,0.89,Warehouse_10,Jaipur,Rajasthan,44160,12,12,Yes
ORD001024,2025-07-21,CUST00227,PROD0077,WH06,22,Express,Delivered,271.26,5967.72,SHIP001024,SUP031,WH06,Delhi,Road,2025-07-22,2025-07-29,2025-08-03,Delivered Late,5,138.9,Product_0077,Automotive,4.31,SUP031,Supplier_031,USA,Pune,3,3.7,1.12,Warehouse_06,Pune,Maharashtra,51480,13,12,No
ORD001025,2025-07-13,CUST01267,PROD0066,WH06,102,Express,Backordered,2019.98,206037.96,SHIP001025,SUP036,WH06,Mumbai,Road,2025-07-15,2025-08-06,2025-08-13,Delivered Late,7,440.27,Product_0066,Home Appliances,3.88,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_06,Pune,Maharashtra,51480,31,29,No
ORD001026,2025-05-29,CUST02058,PROD0153,WH03,150,Standard,Delivered,198.38,29757.0,SHIP001026,SUP017,WH03,Chennai,Road,2025-05-31,2025-07-07,2025-07-07,Delivered On Time,0,166.59,Product_0153,Automotive,2.89,SUP017,Supplier_017,Japan,Tokyo,28,4.5,0.82,Warehouse_03,Chennai,Tamil Nadu,83230,39,37,Yes
