Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value
ORD002981,2026-06-04,CUST01570,PROD0090,WH07,179,Standard,Cancelled,1439.99,257758.21
ORD002982,2025-01-16,CUST00677,PROD0184,WH06,61,Standard,Backordered,2059.01,125599.61
ORD002983,2025-04-16,CUST00945,PROD0182,WH12,131,Critical,Delivered,419.1,54902.1
ORD002984,2025-10-10,CUST01834,PROD0181,WH06,249,Critical,Delivered,1716.56,427423.44
ORD002985,2025-04-14,CUST02318,PROD0114,WH08,164,Critical,Delivered,2057.32,337400.48
ORD002986,2025-12-27,CUST02514,PROD0074,WH06,207,Express,Delivered,1081.05,223777.35
ORD002987,2025-02-04,CUST00801,PROD0046,WH02,238,Critical,In Transit,187.36,44591.68
ORD002988,2025-04-23,CUST01142,PROD0054,WH07,192,Standard,Delivered,72.83,13983.36
ORD002989,2025-11-04,CUST01116,PROD0159,WH10,28,Express,Delivered,1144.53,32046.84
ORD002990,2025-02-22,CUST01636,PROD0109,WH04,107,Express,Delivered,1551.27,165985.89
ORD002991,2025-03-22,CUST02032,PROD0024,WH11,223,Express,Delivered,127.58,28450.34
ORD002992,2026-01-04,CUST01509,PROD0153,WH11,84,Express,Delivered,198.38,16663.92
ORD002993,2025-08-30,CUST01111,PROD0163,WH03,237,Standard,Cancelled,127.93,30319.41
ORD002994,2025-01-31,CUST00234,PROD0057,WH08,149,Critical,Delivered,308.64,45987.36
ORD002995,2025-12-27,CUST00913,PROD0072,WH10,283,Standard,Delivered,2327.93,658804.19
ORD002996,2025-08-21,CUST01148,PROD0069,WH12,100,Standard,Delivered,939.46,93946.0
ORD002997,2025-02-03,CUST01227,PROD0028,WH12,35,Standard,Delivered,2143.38,75018.3
ORD002998,2025-08-31,CUST01056,PROD0033,WH05,97,Express,Delivered,80.88,7845.36
ORD002999,2025-02-28,CUST02405,PROD0053,WH04,233,Critical,Cancelled,2114.52,492683.16
ORD003000,2026-06-13,CUST01575,PROD0122,WH11,13,Critical,Cancelled,2368.91,30795.83
ORD003001,2025-03-19,CUST00094,PROD0016,WH04,246,Standard,Delivered,258.12,63497.52
ORD003002,2025-10-29,CUST01546,PROD0154,WH05,262,Standard,Backordered,1391.33,364528.46
ORD003003,2025-04-22,CUST01751,PROD0140,WH12,223,Critical,Delivered,1464.67,326621.41
ORD003004,2026-02-17,CUST02292,PROD0087,WH04,74,Standard,Delivered,808.49,59828.26
ORD003005,2025-11-13,CUST00058,PROD0105,WH03,266,Standard,Delivered,887.02,235947.32
ORD003006,2025-05-25,CUST02368,PROD0077,WH04,184,Standard,Backordered,271.26,49911.84
ORD003007,2025-01-18,CUST01043,PROD0087,WH10,277,Standard,Delivered,808.49,223951.73
ORD003008,2025-12-17,CUST00357,PROD0031,WH05,56,Standard,In Transit,190.36,10660.16
ORD003009,2025-06-04,CUST02165,PROD0100,WH12,57,Standard,Backordered,1243.63,70886.91
ORD003010,2026-05-21,CUST01160,PROD0155,WH02,295,Standard,Delivered,2423.72,714997.4
ORD003011,2025-12-26,CUST00296,PROD0036,WH07,61,Critical,Cancelled,1445.05,88148.05
ORD003012,2025-11-28,CUST00525,PROD0059,WH05,173,Standard,Delivered,1577.92,272980.16
ORD003013,2026-06-12,CUST01125,PROD0106,WH09,110,Standard,In Transit,305.91,33650.1
ORD003014,2025-01-12,CUST01618,PROD0003,WH06,146,Standard,Delivered,1392.57,203315.22
ORD003015,2025-03-16,CUST01624,PROD0121,WH11,14,Critical,In Transit,2034.81,28487.34
ORD003016,2025-07-31,CUST01129,PROD0160,WH01,183,Critical,Delivered,1574.48,288129.84
ORD003017,2025-10-10,CUST01666,PROD0015,WH09,147,Standard,Delivered,1193.32,175418.04
ORD003018,2025-07-14,CUST01550,PROD0075,WH05,232,Standard,Delivered,1880.91,436371.12
ORD003019,2025-01-30,CUST00401,PROD0194,WH09,297,Standard,Delivered,2029.23,602681.31
ORD003020,2025-01-09,CUST01596,PROD0191,WH01,140,Express,Delivered,127.37,17831.8
ORD003021,2025-11-05,CUST01990,PROD0001,WH02,148,Standard,Delivered,2387.84,353400.32
ORD003022,2026-03-21,CUST02787,PROD0133,WH03,36,Standard,In Transit,43.21,1555.56
ORD003023,2025-11-06,CUST00529,PROD0090,WH12,277,Standard,Cancelled,1439.99,398877.23
ORD003024,2026-03-02,CUST02605,PROD0006,WH05,56,Express,Cancelled,630.61,35314.16
ORD003025,2026-08-14,CUST02598,PROD0133,WH06,41,Standard,Cancelled,43.21,1771.61
ORD003026,2025-04-01,CUST02408,PROD0116,WH05,169,Critical,Delivered,217.15,36698.35
ORD003027,2026-04-01,CUST00064,PROD0073,WH01,171,Standard,Delivered,2148.16,367335.36
ORD003028,2026-03-20,CUST02813,PROD0156,WH04,106,Standard,Delivered,1314.9,139379.4
ORD003029,2025-03-20,CUST02822,PROD0069,WH06,227,Standard,Delivered,939.46,213257.42
ORD003030,2026-04-20,CUST02672,PROD0044,WH04,86,Critical,In Transit,2264.8,194772.8
ORD003031,2025-04-13,CUST00102,PROD0144,WH04,294,Critical,Cancelled,2173.47,639000.18
ORD003032,2026-04-01,CUST02609,PROD0199,WH05,146,Critical,Delivered,2425.24,354085.04
ORD003033,2025-11-10,CUST02892,PROD0150,WH08,264,Express,Backordered,2229.49,588585.36
ORD003034,2025-09-04,CUST01181,PROD0151,WH05,247,Standard,Delivered,1326.34,327605.98
ORD003035,2025-08-22,CUST01819,PROD0171,WH07,148,Critical,Backordered,1167.29,172758.92
ORD003036,2026-08-17,CUST01414,PROD0068,WH08,222,Standard,Delivered,1040.35,230957.7
ORD003037,2025-08-23,CUST02887,PROD0171,WH06,146,Express,In Transit,1167.29,170424.34
ORD003038,2026-01-22,CUST02729,PROD0154,WH06,108,Express,Cancelled,1391.33,150263.64
ORD003039,2025-02-07,CUST02693,PROD0041,WH02,215,Standard,Delivered,2354.54,506226.1
ORD003040,2025-06-10,CUST00399,PROD0070,WH10,245,Critical,Cancelled,1944.39,476375.55
ORD003041,2026-04-07,CUST00405,PROD0031,WH05,130,Standard,Delivered,190.36,24746.8
ORD003042,2026-03-25,CUST02874,PROD0017,WH01,64,Standard,Delivered,1236.67,79146.88
ORD003043,2025-04-27,CUST02695,PROD0137,WH09,224,Standard,Cancelled,307.05,68779.2
ORD003044,2025-08-29,CUST02083,PROD0055,WH07,65,Express,In Transit,2038.95,132531.75
ORD003045,2025-01-26,CUST02468,PROD0006,WH02,65,Critical,Delivered,630.61,40989.65
ORD003046,2026-07-16,CUST00377,PROD0198,WH06,182,Standard,Delivered,961.51,174994.82
ORD003047,2025-10-25,CUST00220,PROD0192,WH10,108,Standard,Delivered,80.52,8696.16
ORD003048,2025-06-03,CUST01922,PROD0132,WH09,111,Standard,Delivered,1239.17,137547.87
ORD003049,2026-04-13,CUST02745,PROD0107,WH12,76,Standard,In Transit,370.33,28145.08
ORD003050,2025-02-18,CUST01541,PROD0195,WH05,250,Express,Delivered,2468.38,617095.0
ORD003051,2025-02-15,CUST01607,PROD0088,WH03,241,Express,Delivered,2375.9,572591.9
ORD003052,2025-10-12,CUST02390,PROD0184,WH11,226,Express,Delivered,2059.01,465336.26
ORD003053,2025-03-23,CUST00753,PROD0018,WH10,164,Standard,Delivered,1191.58,195419.12
ORD003054,2025-02-13,CUST01887,PROD0160,WH11,263,Standard,Delivered,1574.48,414088.24
ORD003055,2025-09-30,CUST02464,PROD0048,WH04,15,Standard,Delivered,60.28,904.2
ORD003056,2026-01-29,CUST02986,PROD0029,WH03,153,Express,Delivered,1651.85,252733.05
ORD003057,2026-08-18,CUST00680,PROD0160,WH01,38,Express,In Transit,1574.48,59830.24
ORD003058,2025-02-27,CUST00748,PROD0153,WH10,37,Critical,Delivered,198.38,7340.06
ORD003059,2026-07-19,CUST02854,PROD0076,WH11,122,Standard,Delivered,1890.04,230584.88
ORD003060,2025-01-01,CUST01322,PROD0063,WH07,272,Express,Cancelled,715.86,194713.92
ORD003061,2025-08-04,CUST02360,PROD0009,WH08,257,Express,Delivered,50.77,13047.89
ORD003062,2025-11-13,CUST01767,PROD0199,WH02,175,Express,Delivered,2425.24,424417.0
ORD003063,2025-08-16,CUST00055,PROD0014,WH08,293,Critical,In Transit,1763.59,516731.87
ORD003064,2026-04-18,CUST00694,PROD0020,WH12,142,Standard,Cancelled,1093.12,155223.04
ORD003065,2026-04-29,CUST00534,PROD0010,WH09,162,Standard,Backordered,303.44,49157.28
ORD003066,2025-10-14,CUST01819,PROD0139,WH07,23,Standard,Cancelled,1868.92,42985.16
ORD003067,2026-05-26,CUST00105,PROD0167,WH11,66,Critical,Delivered,1147.31,75722.46
ORD003068,2026-08-01,CUST02342,PROD0147,WH01,58,Standard,In Transit,45.2,2621.6
ORD003069,2026-04-03,CUST02928,PROD0147,WH04,29,Critical,Backordered,45.2,1310.8
ORD003070,2025-04-05,CUST02599,PROD0171,WH07,83,Standard,Delivered,1167.29,96885.07
ORD003071,2026-05-08,CUST00911,PROD0189,WH06,129,Critical,Backordered,2332.83,300935.07
ORD003072,2025-05-30,CUST02423,PROD0070,WH11,133,Standard,Delivered,1944.39,258603.87
ORD003073,2025-01-23,CUST00450,PROD0072,WH08,115,Express,Backordered,2327.93,267711.95
ORD003074,2025-08-03,CUST01469,PROD0065,WH06,34,Standard,Delivered,1880.28,63929.52
ORD003075,2026-02-03,CUST01416,PROD0151,WH10,125,Critical,Backordered,1326.34,165792.5
ORD003076,2026-02-14,CUST00812,PROD0104,WH06,78,Standard,In Transit,2220.94,173233.32
ORD003077,2025-05-11,CUST00390,PROD0060,WH10,275,Standard,Delivered,2195.52,603768.0
ORD003078,2025-05-28,CUST01236,PROD0138,WH06,168,Critical,Delivered,1628.29,273552.72
ORD003079,2026-01-16,CUST02715,PROD0063,WH07,81,Standard,Delivered,715.86,57984.66
ORD003080,2025-04-19,CUST01709,PROD0130,WH05,95,Standard,Delivered,2267.29,215392.55
ORD003081,2026-07-06,CUST01745,PROD0036,WH12,209,Express,In Transit,1445.05,302015.45
ORD003082,2025-05-01,CUST01146,PROD0118,WH11,72,Express,Cancelled,2466.8,177609.6
ORD003083,2025-10-22,CUST02189,PROD0057,WH09,145,Critical,Delivered,308.64,44752.8
ORD003084,2025-04-30,CUST01476,PROD0194,WH07,38,Standard,In Transit,2029.23,77110.74
ORD003085,2026-04-01,CUST02922,PROD0079,WH01,171,Standard,Backordered,1270.55,217264.05
ORD003086,2026-06-14,CUST01856,PROD0020,WH11,40,Standard,Cancelled,1093.12,43724.8
ORD003087,2025-06-18,CUST01750,PROD0042,WH12,173,Standard,Cancelled,974.47,168583.31
ORD003088,2025-05-23,CUST01584,PROD0021,WH12,199,Standard,Backordered,1005.28,200050.72
ORD003089,2025-02-06,CUST01320,PROD0194,WH09,222,Express,Cancelled,2029.23,450489.06
ORD003090,2025-09-18,CUST00843,PROD0166,WH11,90,Standard,Delivered,2227.31,200457.9
ORD003091,2025-08-19,CUST01605,PROD0093,WH06,286,Standard,Delivered,743.63,212678.18
ORD003092,2025-09-11,CUST02645,PROD0078,WH11,163,Standard,Delivered,2257.84,368027.92
ORD003093,2025-11-25,CUST01306,PROD0197,WH08,133,Standard,Cancelled,1491.41,198357.53
ORD003094,2025-10-24,CUST00952,PROD0024,WH09,283,Standard,Delivered,127.58,36105.14
ORD003095,2025-01-10,CUST00552,PROD0026,WH11,152,Express,Delivered,1570.26,238679.52
ORD003096,2026-03-22,CUST02005,PROD0130,WH11,45,Standard,Cancelled,2267.29,102028.05
ORD003097,2025-08-18,CUST01120,PROD0174,WH02,261,Standard,In Transit,208.17,54332.37
ORD003098,2026-06-20,CUST02022,PROD0109,WH02,219,Standard,Cancelled,1551.27,339728.13
ORD003099,2025-03-19,CUST02421,PROD0034,WH05,108,Standard,Delivered,1470.65,158830.2
ORD003100,2026-03-01,CUST02696,PROD0190,WH05,47,Standard,Delivered,2167.17,101856.99
ORD003101,2025-07-12,CUST01097,PROD0169,WH12,133,Standard,Delivered,704.29,93670.57
ORD003102,2026-02-05,CUST01837,PROD0099,WH10,261,Standard,Delivered,241.65,63070.65
ORD003103,2025-04-19,CUST01809,PROD0143,WH10,176,Standard,Delivered,724.99,127598.24
ORD003104,2025-09-20,CUST01705,PROD0055,WH02,121,Standard,Backordered,2038.95,246712.95
ORD003105,2025-11-25,CUST02381,PROD0003,WH10,190,Standard,Backordered,1392.57,264588.3
ORD003106,2025-12-29,CUST02441,PROD0076,WH04,260,Standard,Delivered,1890.04,491410.4
ORD003107,2026-01-13,CUST01125,PROD0166,WH09,177,Express,In Transit,2227.31,394233.87
ORD003108,2025-12-07,CUST01383,PROD0179,WH04,65,Critical,Delivered,784.18,50971.7
ORD003109,2025-09-16,CUST01771,PROD0145,WH01,220,Express,Delivered,570.64,125540.8
ORD003110,2025-12-01,CUST01642,PROD0049,WH05,148,Standard,In Transit,249.69,36954.12
ORD003111,2025-03-26,CUST02443,PROD0149,WH02,100,Express,Cancelled,122.25,12225.0
ORD003112,2026-06-06,CUST00035,PROD0088,WH06,119,Express,Backordered,2375.9,282732.1
ORD003113,2026-07-25,CUST02205,PROD0152,WH01,109,Standard,Delivered,2482.52,270594.68
ORD003114,2025-11-04,CUST00904,PROD0040,WH07,82,Standard,Delivered,1370.86,112410.52
ORD003115,2025-09-19,CUST00396,PROD0148,WH07,13,Standard,Delivered,2425.15,31526.95
ORD003116,2026-03-28,CUST00207,PROD0104,WH04,299,Standard,Delivered,2220.94,664061.06
ORD003117,2025-09-08,CUST01781,PROD0163,WH09,92,Standard,In Transit,127.93,11769.56
ORD003118,2025-11-20,CUST01629,PROD0176,WH03,238,Express,Delivered,2465.73,586843.74
ORD003119,2025-08-17,CUST02669,PROD0161,WH05,184,Standard,In Transit,1467.02,269931.68
ORD003120,2026-08-19,CUST01330,PROD0104,WH05,178,Standard,In Transit,2220.94,395327.32
ORD003121,2025-10-24,CUST01650,PROD0184,WH08,210,Express,Backordered,2059.01,432392.1
ORD003122,2025-08-25,CUST01560,PROD0041,WH10,276,Standard,Delivered,2354.54,649853.04
ORD003123,2025-08-05,CUST00805,PROD0182,WH10,275,Standard,Delivered,419.1,115252.5
ORD003124,2025-09-03,CUST02510,PROD0044,WH04,273,Standard,In Transit,2264.8,618290.4
ORD003125,2026-03-24,CUST00252,PROD0081,WH01,36,Express,Delivered,810.32,29171.52
ORD003126,2025-11-15,CUST01291,PROD0200,WH11,70,Standard,In Transit,2107.67,147536.9
ORD003127,2026-03-08,CUST02915,PROD0084,WH05,116,Critical,In Transit,41.93,4863.88
ORD003128,2026-02-08,CUST00209,PROD0139,WH01,1,Standard,Delivered,1868.92,1868.92
ORD003129,2025-02-06,CUST00955,PROD0142,WH03,81,Standard,Cancelled,946.55,76670.55
ORD003130,2026-07-30,CUST02587,PROD0170,WH06,35,Critical,In Transit,482.48,16886.8
ORD003131,2025-12-08,CUST02028,PROD0012,WH01,283,Standard,Delivered,116.21,32887.43
ORD003132,2026-01-24,CUST00835,PROD0017,WH10,195,Standard,Delivered,1236.67,241150.65
ORD003133,2025-02-03,CUST02551,PROD0090,WH03,184,Critical,Delivered,1439.99,264958.16
ORD003134,2025-02-08,CUST00956,PROD0025,WH07,46,Critical,Delivered,945.91,43511.86
ORD003135,2026-08-02,CUST00514,PROD0026,WH02,148,Standard,Delivered,1570.26,232398.48
ORD003136,2025-07-28,CUST00580,PROD0175,WH06,264,Standard,Delivered,2436.37,643201.68
ORD003137,2025-06-01,CUST01938,PROD0153,WH07,93,Standard,Delivered,198.38,18449.34
ORD003138,2025-12-31,CUST01172,PROD0060,WH12,114,Standard,Cancelled,2195.52,250289.28
ORD003139,2025-07-18,CUST01998,PROD0060,WH12,282,Standard,Delivered,2195.52,619136.64
ORD003140,2026-08-24,CUST02888,PROD0027,WH02,103,Standard,Cancelled,1265.29,130324.87
ORD003141,2025-03-20,CUST01666,PROD0171,WH11,202,Express,In Transit,1167.29,235792.58
ORD003142,2026-04-22,CUST02131,PROD0076,WH11,62,Critical,Backordered,1890.04,117182.48
ORD003143,2026-03-10,CUST02204,PROD0020,WH05,94,Critical,Delivered,1093.12,102753.28
ORD003144,2025-02-01,CUST02501,PROD0191,WH10,228,Standard,In Transit,127.37,29040.36
ORD003145,2025-03-28,CUST01643,PROD0153,WH12,68,Standard,Delivered,198.38,13489.84
ORD003146,2026-07-05,CUST01212,PROD0155,WH10,285,Standard,Delivered,2423.72,690760.2
ORD003147,2026-01-28,CUST00617,PROD0180,WH01,165,Critical,Delivered,2037.28,336151.2
ORD003148,2025-09-01,CUST02672,PROD0082,WH03,101,Standard,Delivered,2240.38,226278.38
ORD003149,2025-08-20,CUST01498,PROD0010,WH01,243,Critical,Backordered,303.44,73735.92
ORD003150,2026-08-03,CUST00507,PROD0178,WH12,90,Critical,Backordered,1347.2,121248.0
ORD003151,2025-07-11,CUST01295,PROD0030,WH03,88,Standard,Delivered,419.89,36950.32
ORD003152,2026-06-24,CUST00622,PROD0001,WH04,127,Standard,Delivered,2387.84,303255.68
ORD003153,2025-09-27,CUST01952,PROD0054,WH12,107,Express,In Transit,72.83,7792.81
ORD003154,2025-03-18,CUST01460,PROD0004,WH12,244,Express,Cancelled,1535.13,374571.72
ORD003155,2025-06-16,CUST00293,PROD0135,WH05,185,Standard,Delivered,154.91,28658.35
ORD003156,2025-10-11,CUST00655,PROD0030,WH04,264,Standard,In Transit,419.89,110850.96
ORD003157,2025-03-30,CUST02985,PROD0090,WH04,101,Critical,Cancelled,1439.99,145438.99
ORD003158,2026-06-28,CUST02805,PROD0065,WH09,253,Standard,Delivered,1880.28,475710.84
ORD003159,2025-06-05,CUST02715,PROD0124,WH09,142,Standard,Delivered,1887.14,267973.88
ORD003160,2025-09-07,CUST02108,PROD0029,WH09,253,Critical,Delivered,1651.85,417918.05
ORD003161,2025-04-05,CUST01622,PROD0153,WH11,73,Standard,Delivered,198.38,14481.74
ORD003162,2025-01-17,CUST02375,PROD0040,WH05,214,Standard,Delivered,1370.86,293364.04
ORD003163,2025-04-27,CUST02847,PROD0026,WH11,299,Express,Delivered,1570.26,469507.74
ORD003164,2025-11-29,CUST00785,PROD0017,WH05,172,Standard,Delivered,1236.67,212707.24
ORD003165,2026-06-06,CUST00767,PROD0159,WH02,230,Standard,Delivered,1144.53,263241.9
ORD003166,2025-03-21,CUST00519,PROD0189,WH06,237,Standard,Backordered,2332.83,552880.71
ORD003167,2026-03-08,CUST02686,PROD0008,WH02,230,Standard,Delivered,1898.25,436597.5
ORD003168,2025-07-22,CUST02131,PROD0069,WH10,7,Standard,Backordered,939.46,6576.22
ORD003169,2025-04-26,CUST00028,PROD0001,WH05,195,Standard,Delivered,2387.84,465628.8
ORD003170,2025-08-08,CUST00266,PROD0079,WH11,256,Standard,In Transit,1270.55,325260.8
ORD003171,2025-09-10,CUST01307,PROD0071,WH12,171,Standard,Cancelled,861.9,147384.9
ORD003172,2025-06-18,CUST02445,PROD0046,WH12,40,Express,Delivered,187.36,7494.4
ORD003173,2025-11-12,CUST02811,PROD0108,WH05,288,Express,In Transit,1907.35,549316.8
ORD003174,2026-01-07,CUST00980,PROD0099,WH04,228,Critical,Delivered,241.65,55096.2
ORD003175,2026-08-06,CUST01724,PROD0124,WH05,234,Standard,Delivered,1887.14,441590.76
ORD003176,2025-06-05,CUST00811,PROD0148,WH07,183,Standard,In Transit,2425.15,443802.45
ORD003177,2025-01-13,CUST00581,PROD0168,WH10,211,Standard,In Transit,1556.03,328322.33
ORD003178,2026-05-23,CUST01862,PROD0002,WH02,229,Critical,Cancelled,1848.67,423345.43
ORD003179,2026-04-10,CUST00611,PROD0189,WH01,255,Standard,Delivered,2332.83,594871.65
ORD003180,2025-08-08,CUST00193,PROD0071,WH04,77,Standard,Cancelled,861.9,66366.3
ORD003181,2025-01-15,CUST02275,PROD0103,WH07,265,Express,Cancelled,1112.2,294733.0
ORD003182,2025-04-27,CUST00451,PROD0077,WH01,232,Express,Backordered,271.26,62932.32
ORD003183,2025-11-27,CUST01206,PROD0097,WH04,137,Critical,Backordered,1982.07,271543.59
ORD003184,2025-02-25,CUST00932,PROD0030,WH06,64,Express,Cancelled,419.89,26872.96
ORD003185,2025-12-17,CUST01351,PROD0030,WH06,245,Standard,Delivered,419.89,102873.05
ORD003186,2025-05-12,CUST01629,PROD0173,WH01,91,Critical,Delivered,1465.39,133350.49
ORD003187,2025-08-14,CUST02703,PROD0024,WH07,233,Standard,Cancelled,127.58,29726.14
ORD003188,2025-11-04,CUST00203,PROD0184,WH05,94,Critical,Delivered,2059.01,193546.94
ORD003189,2026-04-20,CUST00402,PROD0061,WH06,203,Express,Delivered,1841.65,373854.95
ORD003190,2025-08-10,CUST02028,PROD0141,WH01,174,Standard,In Transit,2406.0,418644.0
ORD003191,2025-06-22,CUST01668,PROD0125,WH07,124,Critical,In Transit,950.01,117801.24
ORD003192,2025-12-06,CUST02520,PROD0080,WH04,70,Standard,Delivered,2068.75,144812.5
ORD003193,2026-05-21,CUST01670,PROD0184,WH03,103,Critical,In Transit,2059.01,212078.03
ORD003194,2025-06-06,CUST00890,PROD0015,WH12,233,Express,Delivered,1193.32,278043.56
ORD003195,2025-05-31,CUST00179,PROD0011,WH11,64,Critical,Delivered,129.32,8276.48
ORD003196,2025-06-27,CUST01722,PROD0140,WH04,95,Standard,Backordered,1464.67,139143.65
ORD003197,2026-06-17,CUST01980,PROD0086,WH09,163,Standard,Backordered,241.85,39421.55
ORD003198,2025-04-22,CUST02511,PROD0089,WH05,268,Express,Delivered,2377.26,637105.68
ORD003199,2025-05-18,CUST02883,PROD0003,WH12,173,Standard,Delivered,1392.57,240914.61
ORD003200,2025-08-21,CUST02657,PROD0024,WH05,6,Express,Delivered,127.58,765.48
ORD003201,2025-11-28,CUST01570,PROD0089,WH08,101,Critical,Cancelled,2377.26,240103.26
ORD003202,2026-06-26,CUST00926,PROD0009,WH07,131,Critical,Delivered,50.77,6650.87
ORD003203,2025-11-03,CUST01427,PROD0046,WH03,20,Standard,Delivered,187.36,3747.2
ORD003204,2025-06-10,CUST02045,PROD0094,WH01,211,Express,Delivered,831.73,175495.03
ORD003205,2026-02-06,CUST01417,PROD0071,WH12,295,Standard,In Transit,861.9,254260.5
ORD003206,2026-08-13,CUST02984,PROD0188,WH11,292,Express,Delivered,1054.33,307864.36
ORD003207,2025-10-05,CUST02348,PROD0139,WH02,265,Critical,In Transit,1868.92,495263.8
ORD003208,2025-11-16,CUST00351,PROD0010,WH03,253,Critical,Cancelled,303.44,76770.32
ORD003209,2026-06-17,CUST00187,PROD0003,WH11,44,Standard,Backordered,1392.57,61273.08
ORD003210,2026-05-12,CUST02671,PROD0019,WH01,75,Standard,Cancelled,445.41,33405.75
ORD003211,2025-12-29,CUST01433,PROD0130,WH01,53,Standard,Delivered,2267.29,120166.37
ORD003212,2026-01-07,CUST02119,PROD0145,WH08,286,Standard,Delivered,570.64,163203.04
ORD003213,2025-02-05,CUST01968,PROD0130,WH08,66,Express,Delivered,2267.29,149641.14
ORD003214,2025-10-30,CUST00309,PROD0181,WH02,38,Express,In Transit,1716.56,65229.28
ORD003215,2026-03-14,CUST02225,PROD0144,WH08,254,Critical,Delivered,2173.47,552061.38
ORD003216,2025-02-01,CUST00427,PROD0113,WH11,294,Standard,Delivered,195.82,57571.08
ORD003217,2025-07-05,CUST02788,PROD0138,WH02,199,Standard,Backordered,1628.29,324029.71
ORD003218,2025-06-23,CUST00531,PROD0196,WH11,236,Standard,Delivered,388.79,91754.44
ORD003219,2026-07-20,CUST02466,PROD0043,WH05,55,Standard,Delivered,2403.56,132195.8
ORD003220,2025-09-07,CUST00248,PROD0058,WH01,116,Standard,Delivered,1746.39,202581.24
ORD003221,2025-10-06,CUST02257,PROD0113,WH09,85,Critical,In Transit,195.82,16644.7
ORD003222,2025-01-02,CUST00216,PROD0188,WH04,279,Standard,Cancelled,1054.33,294158.07
ORD003223,2025-07-13,CUST00713,PROD0122,WH10,142,Express,Cancelled,2368.91,336385.22
ORD003224,2025-06-15,CUST00438,PROD0152,WH11,96,Critical,Delivered,2482.52,238321.92
ORD003225,2025-04-20,CUST01793,PROD0085,WH02,49,Standard,Backordered,2264.87,110978.63
ORD003226,2026-01-15,CUST01642,PROD0106,WH01,205,Critical,Cancelled,305.91,62711.55
ORD003227,2026-08-06,CUST02359,PROD0144,WH06,195,Express,Delivered,2173.47,423826.65
ORD003228,2025-10-12,CUST00383,PROD0100,WH11,250,Express,Delivered,1243.63,310907.5
ORD003229,2026-02-25,CUST00981,PROD0099,WH08,258,Standard,Delivered,241.65,62345.7
ORD003230,2025-04-23,CUST01295,PROD0009,WH04,59,Critical,Cancelled,50.77,2995.43
ORD003231,2025-08-16,CUST00121,PROD0006,WH01,221,Standard,Cancelled,630.61,139364.81
